sim_n	seed	popsize_2N	iniCN	selCoeff	time_g	exchg_r	mean	median	mode	sd	alpha	beta	p_val	class
190	159080189	5000	500	0.000000	1000	0.950329	664.0814 	 568 	 524 	 429.2388 	 2.423756 	 0.003650012 	 0.01538975 	 1 
191	159836504	5000	500	0.000000	1000	0.519685	1025.04 	 879 	 563 	 661.1333 	 2.400969 	 0.002342375 	 0.009223018 	 0 
192	160525591	5000	500	0.000000	1000	0.999062	681.111 	 600 	 365 	 426.1932 	 2.543164 	 0.003733242 	 0.02655187 	 1 
193	161265099	5000	500	0.000000	1000	0.657167	534.7634 	 477 	 523 	 328.9204 	 2.513074 	 0.004699829 	 0.02358712 	 1 
194	161802923	5000	500	0.000000	1000	0.387425	184.4662 	 163 	 105 	 116.4451 	 2.401567 	 0.01301669 	 0.02815429 	 1 
195	162139063	5000	500	0.000000	1000	0.948033	471.3534 	 418 	 412 	 294.2167 	 2.451093 	 0.005200738 	 0.008082509 	 0 
196	162794536	5000	500	0.000000	1000	0.913718	627.5886 	 557.5 	 282 	 390.1939 	 2.49817 	 0.003980371 	 0.008082509 	 0 
197	163416395	5000	500	0.000000	1000	0.836509	275.4874 	 241 	 222 	 170.7478 	 2.542546 	 0.009231306 	 0.006177431 	 0 
198	163954219	5000	500	0.000000	1000	0.962332	498.7076 	 443.5 	 473 	 313.2877 	 2.540699 	 0.005094555 	 0.002654092 	 0 
199	164777762	5000	500	0.000000	1000	0.860247	277.437 	 234 	 136 	 182.3877 	 2.398243 	 0.008643722 	 0.0005268194 	 0 
200	165265165	5000	500	0.000000	1000	0.346762	622.3562 	 538 	 299 	 406.418 	 2.42754 	 0.003900161 	 0.005387613 	 0 
201	165752568	5000	500	0.000000	1000	0.084062	408.2974 	 362 	 682 	 246.9329 	 2.616114 	 0.006408401 	 2.687625e-06 	 0 
202	166021480	5000	500	0.000000	1000	0.795538	411.2216 	 353 	 287 	 271.7298 	 2.326374 	 0.00565601 	 0.001702508 	 0 
203	166559304	5000	500	0.000000	1000	0.826532	591.9134 	 510 	 538 	 373.2302 	 2.469462 	 0.004173131 	 0.004078391 	 0 
204	167282005	5000	500	0.000000	1000	0.743855	184.6778 	 157 	 99 	 121.074 	 2.41228 	 0.01306602 	 0.0005712676 	 0 
205	167685373	5000	500	0.000000	1000	0.145513	385.5684 	 316 	 285 	 274.1166 	 2.215206 	 0.005745485 	 1.761636e-07 	 0 
206	168055127	5000	500	0.000000	1000	0.781701	335.2318 	 292.5 	 408 	 208.8265 	 2.509761 	 0.007485355 	 0.0003213265 	 0 
207	168660179	5000	500	0.000000	1000	0.904492	234.7488 	 208 	 157 	 143.608 	 2.558328 	 0.0108999 	 0.06131801 	 1 
208	169097161	5000	500	0.000000	1000	0.288850	302.5708 	 260 	 316 	 189.5149 	 2.605243 	 0.008610603 	 1.637667e-05 	 0 
209	169483722	5000	500	0.000000	1000	0.485271	935.4322 	 827 	 760 	 577.4131 	 2.576758 	 0.002755154 	 0.009223018 	 0 
210	170105581	5000	500	0.000000	1000	0.219938	776.5142 	 668.5 	 264 	 486.2881 	 2.452008 	 0.003157337 	 0.01273943 	 1 
211	170576177	5000	500	0.000000	1000	0.632530	465.3154 	 411 	 343 	 278.22 	 2.658041 	 0.005711595 	 0.02655187 	 1 
212	171114001	5000	500	0.000000	1000	0.731195	242.6582 	 213 	 146 	 152.0692 	 2.44536 	 0.01007727 	 0.02221796 	 1 
213	171534176	5000	500	0.000000	1000	0.969636	435.4096 	 386 	 413 	 271.3177 	 2.454404 	 0.005635856 	 0.01852464 	 1 
214	172206456	5000	500	0.000000	1000	0.819649	563.9918 	 496 	 282 	 362.6407 	 2.388162 	 0.004234408 	 0.0009959108 	 0 
215	172744280	5000	500	0.000000	1000	0.960352	402.807 	 354 	 194 	 256.1057 	 2.450579 	 0.006083294 	 0.002467246 	 0 
216	173265297	5000	500	0.000000	1000	0.198833	532.1548 	 469 	 498 	 318.3898 	 2.562988 	 0.004815785 	 0.03161711 	 1 
217	173719086	5000	500	0.000000	1000	0.437986	151.1282 	 133 	 126 	 97.44764 	 2.331455 	 0.01542795 	 0.005387613 	 0 
218	174172875	5000	500	0.000000	1000	0.779879	539.1542 	 479 	 390 	 330.8682 	 2.539375 	 0.004709554 	 0.02503064 	 1 
219	174929190	5000	500	0.000000	1000	0.534418	772.0792 	 689.5 	 825 	 477.274 	 2.518341 	 0.0032608 	 0.01445589 	 1 
220	175685505	5000	500	0.000000	1000	0.814001	419.9504 	 367 	 324 	 264.2183 	 2.427003 	 0.005778783 	 0.03161711 	 1 
221	176357785	5000	500	0.000000	1000	0.322473	748.1224 	 654 	 186 	 487.255 	 2.313669 	 0.003092177 	 0.03968188 	 1 
222	176878802	5000	500	0.000000	1000	0.836052	521.1104 	 461 	 479 	 329.4324 	 2.381813 	 0.004571149 	 0.002129532 	 0 
223	177500661	5000	500	0.000000	1000	0.362360	431.2764 	 364 	 243 	 289.3716 	 2.354217 	 0.005458721 	 0.0003492744 	 0 
224	177920836	5000	500	0.000000	1000	0.889489	221.2606 	 192 	 143 	 139.9308 	 2.441605 	 0.01103676 	 0.03161711 	 1 
225	178307397	5000	500	0.000000	1000	0.076458	392.113 	 336 	 292 	 253.0089 	 2.570524 	 0.006557218 	 1.87879e-08 	 0 
226	178559502	5000	500	0.000000	1000	0.615178	617.4396 	 513 	 442 	 414.9188 	 2.257628 	 0.00365663 	 0.001463605 	 0 
227	179130940	5000	500	0.000000	1000	0.604316	352.5692 	 312 	 341 	 219.8721 	 2.465808 	 0.006997453 	 0.0009959108 	 0 
228	179567922	5000	500	0.000000	1000	0.352792	263.4792 	 232 	 266 	 168.2712 	 2.473591 	 0.009388971 	 0.001835106 	 0 
229	179920869	5000	500	0.000000	1000	0.583375	449.0626 	 394 	 163 	 283.3688 	 2.392458 	 0.005328543 	 0.002853946 	 0 
230	180458693	5000	500	0.000000	1000	0.720479	615.9316 	 551 	 460 	 380.9478 	 2.488506 	 0.004039769 	 0.008082509 	 0 
231	181097359	5000	500	0.000000	1000	0.710127	512.917 	 454 	 420 	 319.4121 	 2.572395 	 0.005015582 	 0.0005712676 	 0 
232	181635183	5000	500	0.000000	1000	0.197822	376.0578 	 325 	 194 	 235.1932 	 2.525257 	 0.006715987 	 0.001702508 	 0 
233	181988130	5000	500	0.000000	1000	0.750241	600.0636 	 521 	 213 	 368.1834 	 2.613594 	 0.004355445 	 0.002654092 	 0 
234	182609989	5000	500	0.000000	1000	0.244513	1050.029 	 898 	 571 	 688.8366 	 2.272269 	 0.002163739 	 0.004691266 	 0 
235	183097392	5000	500	0.000000	1000	0.725328	393.5244 	 341 	 209 	 253.992 	 2.393251 	 0.006081054 	 0.006177431 	 0 
236	183635216	5000	500	0.000000	1000	0.609942	432.4134 	 387 	 240 	 263.0099 	 2.601145 	 0.006013937 	 0.02221796 	 1 
237	184156233	5000	500	0.000000	1000	0.214524	888.7112 	 773 	 712 	 547.2402 	 2.54265 	 0.002860943 	 0.009846365 	 0 
238	184626829	5000	500	0.000000	1000	0.513071	268.7556 	 234 	 182 	 172.5023 	 2.329196 	 0.008667104 	 0.009846365 	 0 
239	185080618	5000	500	0.000000	1000	0.511390	344.8752 	 297 	 240 	 219.8795 	 2.416124 	 0.00700636 	 0.01050764 	 1 
240	185500793	5000	500	0.000000	1000	0.875864	658.2912 	 591 	 507 	 388.2096 	 2.742512 	 0.004166177 	 0.01050764 	 1 
241	186156266	5000	500	0.000000	1000	0.588630	456.828 	 402 	 142 	 291.9204 	 2.330986 	 0.005103251 	 0.01445589 	 1 
242	186727704	5000	500	0.000000	1000	0.468129	437.3272 	 378 	 201 	 285.1286 	 2.389263 	 0.005462909 	 0.001835106 	 0 
243	187349563	5000	500	0.000000	1000	0.963636	279.3194 	 245 	 220 	 179.5582 	 2.350037 	 0.008411409 	 0.009223018 	 0 
244	187937808	5000	500	0.000000	1000	0.808620	405.9422 	 354 	 421 	 263.4911 	 2.325071 	 0.0057279 	 0.006610785 	 0 
245	188694123	5000	500	0.000000	1000	0.570004	938.5016 	 828 	 929 	 590.6884 	 2.436272 	 0.002596179 	 0.0009959108 	 0 
246	189769771	5000	500	0.000000	1000	0.446056	373.7258 	 318.5 	 303 	 241.9267 	 2.383772 	 0.006378364 	 0.007561748 	 0 
247	190324402	5000	500	0.000000	1000	0.943796	1006.627 	 870 	 1430 	 653.2979 	 2.352648 	 0.002337272 	 0.002467246 	 0 
248	191635348	5000	500	0.000000	1000	0.936769	533.9522 	 460 	 225 	 345.1838 	 2.379776 	 0.004457554 	 0.006610785 	 0 
249	192358049	5000	500	0.000000	1000	0.613606	267.279 	 234 	 191 	 164.029 	 2.455611 	 0.009187712 	 0.009223018 	 0 
250	192879066	5000	500	0.000000	1000	0.643566	215.5106 	 187 	 93 	 137.329 	 2.576809 	 0.0119578 	 0.001163116 	 0 
251	193316048	5000	500	0.000000	1000	0.391811	234.657 	 209 	 178 	 143.2833 	 2.498074 	 0.0106495 	 9.585702e-05 	 0 
252	193820258	5000	500	0.000000	1000	0.632802	609.6262 	 514.5 	 425 	 425.3161 	 2.214408 	 0.003631921 	 6.687718e-05 	 0 
253	194694222	5000	500	0.000000	1000	0.313214	409.6802 	 350 	 234 	 267.9783 	 2.384061 	 0.005819256 	 0.003539914 	 0 
254	195198432	5000	500	0.000000	1000	0.831487	508.8474 	 445 	 360 	 323.8779 	 2.449566 	 0.004814559 	 0.007561748 	 0 
255	195954747	5000	500	0.000000	1000	0.758253	353.0266 	 304 	 198 	 227.1798 	 2.445774 	 0.006927808 	 0.006177431 	 0 
256	196627027	5000	500	0.000000	1000	0.959091	793.4668 	 688 	 773 	 508.9566 	 2.346729 	 0.002957878 	 0.004374982 	 0 
257	197652254	5000	500	0.000000	1000	0.267197	876.2432 	 778 	 1326 	 539.1994 	 2.648092 	 0.003021972 	 0.002292636 	 0 
258	198290920	5000	500	0.000000	1000	0.673042	395.5616 	 349 	 293 	 247.5683 	 2.486715 	 0.006286484 	 0.001076486 	 0 
259	198980007	5000	500	0.000000	1000	0.617185	298.3642 	 258 	 227 	 187.4045 	 2.468773 	 0.008274953 	 0.001163116 	 0 
260	199585059	5000	500	0.000000	1000	0.692529	455.9496 	 400 	 365 	 287.4936 	 2.48495 	 0.005449633 	 0.004078391 	 0 
261	200290953	5000	500	0.000000	1000	0.712055	587.4772 	 502.5 	 642 	 385.1699 	 2.434316 	 0.004144824 	 0.002853946 	 0 
262	200996847	5000	500	0.000000	1000	0.110832	218.2614 	 184 	 207 	 144.4698 	 2.126238 	 0.009739559 	 0.01968982 	 1 
263	201366601	5000	500	0.000000	1000	0.261861	394.0318 	 342 	 379 	 249.4611 	 2.487539 	 0.006310661 	 0.009223018 	 0 
264	201938039	5000	500	0.000000	1000	0.819092	575.0408 	 501 	 382 	 364.8335 	 2.412295 	 0.004194209 	 0.01273943 	 1 
265	202761582	5000	500	0.000000	1000	0.677883	609.15 	 539 	 542 	 379.6383 	 2.490942 	 0.004088834 	 0.02091991 	 1 
266	203551511	5000	500	0.000000	1000	0.580161	362.0434 	 312 	 229 	 231.8595 	 2.412504 	 0.00666281 	 0.01357327 	 1 
267	204190177	5000	500	0.000000	1000	0.266109	749.4292 	 683 	 475 	 453.6202 	 2.484114 	 0.003314909 	 0.0002954967 	 0 
268	204845650	5000	500	0.000000	1000	0.955551	406.4612 	 360 	 204 	 252.5546 	 2.605908 	 0.006410538 	 0.0002716346 	 0 
269	205585158	5000	500	0.000000	1000	0.846717	708.685 	 615.5 	 456 	 464.2059 	 2.340725 	 0.003302465 	 0.0003492744 	 0 
270	206391894	5000	500	0.000000	1000	0.988003	355.1274 	 311.5 	 213 	 222.4299 	 2.498886 	 0.007037371 	 0.004078391 	 0 
271	206929718	5000	500	0.000000	1000	0.706928	310.56 	 273 	 317 	 198.4951 	 2.415885 	 0.007779624 	 0.006610785 	 0 
272	207568384	5000	500	0.000000	1000	0.598245	396.7936 	 348 	 312 	 251.01 	 2.385322 	 0.00601164 	 0.04948588 	 1 
273	208190243	5000	500	0.000000	1000	0.591669	196.573 	 172 	 108 	 124.4828 	 2.391946 	 0.01216641 	 0.03544907 	 1 
274	208694453	5000	500	0.000000	1000	0.895470	806.8134 	 697 	 371 	 527.8113 	 2.305053 	 0.002857114 	 0.003539914 	 0 
275	209618838	5000	500	0.000000	1000	0.936430	448.9128 	 394 	 383 	 283.2199 	 2.434463 	 0.005423948 	 0.006177431 	 0 
276	210375153	5000	500	0.000000	1000	0.837725	420.9672 	 357 	 357 	 279.2178 	 2.417175 	 0.005742318 	 0.0003492744 	 0 
277	211047433	5000	500	0.000000	1000	0.911615	422.9334 	 362 	 209 	 269.2355 	 2.460119 	 0.005817247 	 0.008082509 	 0 
278	211669292	5000	500	0.000000	1000	0.466732	412.9834 	 353 	 489 	 261.8272 	 2.493232 	 0.00603698 	 0.007071711 	 0 
279	212257537	5000	500	0.000000	1000	0.170648	379.8276 	 326 	 224 	 247.3605 	 2.250056 	 0.005923953 	 0.003539914 	 0 
280	212677712	5000	500	0.000000	1000	0.897015	393.3622 	 344 	 234 	 250.9709 	 2.445635 	 0.006216731 	 0.01445589 	 1 
281	213534869	5000	500	0.000000	1000	0.988463	272.178 	 236 	 229 	 170.121 	 2.543047 	 0.009342804 	 0.005028403 	 0 
282	214307991	5000	500	0.000000	1000	0.343156	312.07 	 278 	 143 	 200.8088 	 2.447804 	 0.007843788 	 0.0001489868 	 0 
283	214812201	5000	500	0.000000	1000	0.394949	285.9934 	 245 	 219 	 185.1696 	 2.382657 	 0.008330593 	 0.005770175 	 0 
284	215249183	5000	500	0.000000	1000	0.777734	372.7578 	 331 	 139 	 231.6213 	 2.46188 	 0.006603539 	 0.06809222 	 1 
285	215887849	5000	500	0.000000	1000	0.327538	452.1312 	 402 	 249 	 276.5974 	 2.640517 	 0.005840587 	 0.0005712676 	 0 
286	216459287	5000	500	0.000000	1000	0.071000	476.6268 	 423 	 328 	 290.5058 	 2.69483 	 0.005653646 	 0.0002292602 	 0 
287	216761813	5000	500	0.000000	1000	0.713213	290.881 	 257 	 157 	 183.4245 	 2.442074 	 0.008395599 	 0.01050764 	 1 
288	217249216	5000	500	0.000000	1000	0.354707	493.051 	 429 	 431 	 311.1789 	 2.466155 	 0.005002775 	 0.1122497 	 1 
289	217837461	5000	500	0.000000	1000	0.469491	503.468 	 448 	 246 	 319.9898 	 2.291895 	 0.004552197 	 0.02815429 	 1 
290	218543355	5000	500	0.000000	1000	0.174007	430.7082 	 375 	 350 	 264.9108 	 2.41199 	 0.005601411 	 0.0004856352 	 0 
291	218980337	5000	500	0.000000	1000	0.678032	326.1754 	 288 	 175 	 201.9791 	 2.485292 	 0.007619448 	 0.05512931 	 1 
292	219669424	5000	500	0.000000	1000	0.184178	435.974 	 377 	 292 	 274.1182 	 2.456129 	 0.005634242 	 0.02358712 	 1 
293	220123213	5000	500	0.000000	1000	0.413024	527.2194 	 458 	 267 	 335.1501 	 2.407514 	 0.004566311 	 0.008635679 	 0 
294	220845914	5000	500	0.000000	1000	0.584321	248.5114 	 215 	 100 	 160.1825 	 2.353859 	 0.009471386 	 0.04195901 	 1 
295	221417352	5000	500	0.000000	1000	0.956085	436.479 	 382 	 308 	 278.7897 	 2.409494 	 0.005520148 	 0.01445589 	 1 
296	222291316	5000	500	0.000000	1000	0.692190	594.7774 	 516 	 508 	 385.6779 	 2.310494 	 0.003884083 	 0.02815429 	 1 
297	223215701	5000	500	0.000000	1000	0.949375	390.375 	 341 	 267 	 249.9074 	 2.439523 	 0.006249349 	 0.001256214 	 0 
298	223938402	5000	500	0.000000	1000	0.699870	347.4706 	 305 	 243 	 216.7145 	 2.46686 	 0.007100122 	 0.02091991 	 1 
299	224644296	5000	500	0.000000	1000	0.341849	297.7408 	 258 	 168 	 184.0523 	 2.559773 	 0.008596511 	 0.06131801 	 1 
300	225131699	5000	500	0.000000	1000	0.828197	322.0344 	 283 	 247 	 204.468 	 2.407843 	 0.00747758 	 0.003800385 	 0 
301	225837593	5000	500	0.000000	1000	0.435804	317.3278 	 271 	 125 	 203.3907 	 2.350846 	 0.007407553 	 0.1177423 	 1 
302	226375417	5000	500	0.000000	1000	0.562913	492.7304 	 424.5 	 360 	 312.4368 	 2.490519 	 0.005054163 	 0.008635679 	 0 
303	227047697	5000	500	0.000000	1000	0.946054	476.2334 	 421 	 102 	 299.1854 	 2.491143 	 0.005231577 	 0.0006709253 	 0 
304	227871240	5000	500	0.000000	1000	0.517863	425.3782 	 377 	 286 	 267.7257 	 2.372666 	 0.005578373 	 0.04434906 	 1 
305	228577134	5000	500	0.000000	1000	0.901904	198.3874 	 173 	 126 	 127.08 	 2.400503 	 0.01209994 	 0.003295976 	 0 
306	229182186	5000	500	0.000000	1000	0.531103	1063.497 	 936 	 361 	 684.6952 	 2.437652 	 0.002292384 	 9.585702e-05 	 0 
307	230089764	5000	500	0.000000	1000	0.789069	446.186 	 387.5 	 165 	 284.3116 	 2.426248 	 0.005437367 	 0.007071711 	 0 
308	230846079	5000	500	0.000000	1000	0.709206	207.662 	 180 	 109 	 130.2668 	 2.439123 	 0.01174964 	 0.05815302 	 1 
309	231283061	5000	500	0.000000	1000	0.781061	361.7844 	 318.5 	 138 	 220.9099 	 2.628635 	 0.00726697 	 0.01120883 	 1 
310	232039376	5000	500	0.000000	1000	0.332815	524.2254 	 470 	 455 	 324.3135 	 2.526642 	 0.004819235 	 0.001702508 	 0 
311	232644428	5000	500	0.000000	1000	0.947028	866.099 	 762.5 	 747 	 531.7572 	 2.565945 	 0.002961802 	 0.03751331 	 1 
312	233636041	5000	500	0.000000	1000	0.808312	773.7322 	 667 	 170 	 498.9879 	 2.411659 	 0.003116964 	 0.01445589 	 1 
313	234577233	5000	500	0.000000	1000	0.535931	317.3772 	 279 	 200 	 196.1682 	 2.538146 	 0.007998441 	 0.079443 	 1 
314	235081443	5000	500	0.000000	1000	0.748419	547.8966 	 480 	 393 	 340.0054 	 2.508702 	 0.00457854 	 0.007071711 	 0 
315	235888179	5000	500	0.000000	1000	0.646158	1192.62 	 1042 	 424 	 760.5493 	 2.409201 	 0.002020071 	 0.002292636 	 0 
316	236896599	5000	500	0.000000	1000	0.381651	500.7682 	 434 	 355 	 321.1801 	 2.496378 	 0.004986779 	 0.007071711 	 0 
317	237518458	5000	500	0.000000	1000	0.478183	468.7816 	 409 	 302 	 308.7821 	 2.366615 	 0.005047715 	 0.0005268194 	 0 
318	238190738	5000	500	0.000000	1000	0.513353	410.8972 	 367 	 405 	 248.2655 	 2.532461 	 0.006163113 	 0.009846365 	 0 
319	238846211	5000	500	0.000000	1000	0.305400	191.9218 	 166 	 99 	 117.7509 	 2.646156 	 0.01378785 	 0.09235169 	 1 
320	239249579	5000	500	0.000000	1000	0.770598	647.6752 	 571 	 488 	 410.078 	 2.436729 	 0.003761426 	 5.083869e-05 	 0 
321	240106736	5000	500	0.000000	1000	0.454051	609.0544 	 540 	 281 	 373.0281 	 2.536601 	 0.004165499 	 0.02655187 	 1 
322	240745402	5000	500	0.000000	1000	0.602814	902.4882 	 800 	 607 	 571.736 	 2.462139 	 0.002728809 	 0.009846365 	 0 
323	241636173	5000	500	0.000000	1000	0.887338	509.4072 	 449.5 	 260 	 335.1108 	 2.336019 	 0.004586388 	 0.0001625292 	 0 
324	242358874	5000	500	0.000000	1000	0.387173	682.8382 	 605 	 528 	 421.872 	 2.525825 	 0.003698099 	 0.04195901 	 1 
325	242963926	5000	500	0.000000	1000	0.576210	551.0782 	 487 	 321 	 351.5353 	 2.363373 	 0.004287965 	 0.002129532 	 0 
326	243737048	5000	500	0.000000	1000	0.893119	303.7688 	 266 	 169 	 192.1632 	 2.511727 	 0.008268864 	 0.005387613 	 0 
327	244459749	5000	500	0.000000	1000	0.537401	310.1388 	 276 	 258 	 192.778 	 2.491708 	 0.008034317 	 0.008082509 	 0 
328	244930345	5000	500	0.000000	1000	0.667737	568.0114 	 500 	 415 	 358.5349 	 2.454093 	 0.00432109 	 0.01050764 	 1 
329	245669853	5000	500	0.000000	1000	0.635012	869.2498 	 757 	 498 	 560.1569 	 2.312524 	 0.002660475 	 0.01852464 	 1 
330	246392554	5000	500	0.000000	1000	0.395837	410.3578 	 361 	 366 	 255.5195 	 2.527756 	 0.006158759 	 0.009223018 	 0 
331	246879957	5000	500	0.000000	1000	0.949644	620.122 	 533 	 441 	 408.5126 	 2.31946 	 0.003740817 	 0.009223018 	 0 
332	247653079	5000	500	0.000000	1000	0.662156	533.9036 	 472 	 504 	 329.1094 	 2.531524 	 0.004740799 	 0.002853946 	 0 
333	248224517	5000	500	0.000000	1000	0.702080	617.3634 	 553 	 394 	 383.1875 	 2.522055 	 0.004084063 	 0.005770175 	 0 
334	248762341	5000	500	0.000000	1000	0.635877	462.9562 	 397 	 213 	 296.0952 	 2.414433 	 0.005216211 	 0.005387613 	 0 
335	249350586	5000	500	0.000000	1000	0.863023	687.2214 	 595.5 	 643 	 444.5113 	 2.417174 	 0.003517644 	 0.0005268194 	 0 
336	250073287	5000	500	0.000000	1000	0.515250	378.3782 	 322 	 244 	 244.5115 	 2.332099 	 0.006162966 	 0.04685649 	 1 
337	250543883	5000	500	0.000000	1000	0.802702	337.0698 	 293 	 265 	 210.1925 	 2.496008 	 0.007403557 	 0.03968188 	 1 
338	251132128	5000	500	0.000000	1000	0.940275	757.617 	 660 	 322 	 478.0533 	 2.478571 	 0.003271264 	 0.03161711 	 1 
339	251989285	5000	500	0.000000	1000	0.499010	597.809 	 524 	 360 	 382.4715 	 2.410007 	 0.004031112 	 0.008635679 	 0 
340	252543916	5000	500	0.000000	1000	0.931299	554.5926 	 476 	 266 	 358.8332 	 2.445294 	 0.004408808 	 0.003800385 	 0 
341	253165775	5000	500	0.000000	1000	0.964193	440.9484 	 386 	 286 	 277.6361 	 2.532535 	 0.005743027 	 0.008635679 	 0 
342	253737213	5000	500	0.000000	1000	0.969537	458.4496 	 404 	 437 	 289.0094 	 2.510203 	 0.00547586 	 0.0005268194 	 0 
343	254409493	5000	500	0.000000	1000	0.851414	681.9542 	 597 	 571 	 425.7723 	 2.481436 	 0.003638814 	 0.002654092 	 0 
344	255081773	5000	500	0.000000	1000	0.632030	333.286 	 291 	 233 	 210.5942 	 2.440755 	 0.007324495 	 0.003295976 	 0 
345	255569176	5000	500	0.000000	1000	0.446253	368.1732 	 325 	 127 	 226.0686 	 2.477156 	 0.006729396 	 0.01538975 	 1 
346	256090193	5000	500	0.000000	1000	0.843536	503.0946 	 438 	 198 	 323.1268 	 2.424601 	 0.004819374 	 0.007071711 	 0 
347	256745666	5000	500	0.000000	1000	0.268089	232.8442 	 199 	 201 	 154.2381 	 2.331095 	 0.01001165 	 9.096209e-06 	 0 
348	257165841	5000	500	0.000000	1000	0.736012	393.2778 	 344 	 287 	 249.703 	 2.399709 	 0.006102134 	 0.0008513793 	 0 
349	257854928	5000	500	0.000000	1000	0.872184	291.0282 	 258 	 210 	 178.314 	 2.540102 	 0.008729662 	 0.005387613 	 0 
350	258510401	5000	500	0.000000	1000	0.718409	494.6278 	 426 	 306 	 317.4785 	 2.37646 	 0.004804243 	 0.02503064 	 1 
351	259283523	5000	500	0.000000	1000	0.926762	424.072 	 368.5 	 321 	 269.421 	 2.423235 	 0.00571531 	 0.007071711 	 0 
352	260006224	5000	500	0.000000	1000	0.730855	652.8918 	 573 	 316 	 415.0481 	 2.424005 	 0.003712306 	 0.003539914 	 0 
353	260695311	5000	500	0.000000	1000	0.383788	579.2866 	 514 	 301 	 367.5359 	 2.409817 	 0.004159845 	 0.004078391 	 0 
354	261418012	5000	500	0.000000	1000	0.144855	227.3938 	 201 	 100 	 131.8641 	 3.006384 	 0.01322238 	 0.004374982 	 0 
355	261787766	5000	500	0.000000	1000	0.077874	796.3178 	 661 	 580 	 496.1447 	 2.768817 	 0.003476677 	 1.10835e-05 	 0 
356	262174327	5000	500	0.000000	1000	0.927846	657.4612 	 579.5 	 432 	 409.1763 	 2.488074 	 0.003784714 	 0.009846365 	 0 
357	263199554	5000	500	0.000000	1000	0.672741	321.328 	 283 	 283 	 200.3155 	 2.518961 	 0.007838986 	 0.01538975 	 1 
358	263770992	5000	500	0.000000	1000	0.811391	236.7682 	 207 	 208 	 153.0186 	 2.362321 	 0.009976246 	 0.001356221 	 0 
359	264342430	5000	500	0.000000	1000	0.612296	386.9498 	 336 	 254 	 246.6199 	 2.467947 	 0.006377396 	 0.000412179 	 0 
360	264930675	5000	500	0.000000	1000	0.757727	494.8162 	 436 	 516 	 307.842 	 2.506687 	 0.00506878 	 0.01195204 	 1 
361	265703797	5000	500	0.000000	1000	0.449719	857.8908 	 746.5 	 577 	 558.5321 	 2.452075 	 0.002857994 	 1.486274e-05 	 0 
362	266460112	5000	500	0.000000	1000	0.945735	553.308 	 481 	 302 	 357.0787 	 2.405024 	 0.00434688 	 0.008082509 	 0 
363	267350883	5000	500	0.000000	1000	0.948107	805.1494 	 719 	 461 	 510.2791 	 2.427117 	 0.003014574 	 0.02091991 	 1 
364	268292075	5000	500	0.000000	1000	0.946080	666.4128 	 575.5 	 464 	 426.5709 	 2.420091 	 0.003632416 	 0.003539914 	 0 
365	269266881	5000	500	0.000000	1000	0.491501	276.3386 	 241 	 160 	 175.9205 	 2.501067 	 0.009049959 	 0.02815429 	 1 
366	269804705	5000	500	0.000000	1000	0.394932	321.873 	 280 	 294 	 211.183 	 2.322589 	 0.007215451 	 0.0009959108 	 0 
367	270359336	5000	500	0.000000	1000	0.763054	360.0158 	 313 	 148 	 229.6874 	 2.397562 	 0.006658988 	 0.003800385 	 0 
368	270964388	5000	500	0.000000	1000	0.626072	767.4428 	 665.5 	 763 	 484.1131 	 2.49404 	 0.003249749 	 0.001578859 	 0 
369	272006422	5000	500	0.000000	1000	0.322447	564.5676 	 496 	 353 	 348.8982 	 2.432348 	 0.004307964 	 0.07549366 	 1 
370	272577860	5000	500	0.000000	1000	0.962600	353.7672 	 307 	 258 	 224.8412 	 2.554749 	 0.007222014 	 0.001835106 	 0 
371	273250140	5000	500	0.000000	1000	0.340693	433.994 	 381 	 128 	 278.8757 	 2.504159 	 0.005769356 	 4.636096e-05 	 0 
372	273888806	5000	500	0.000000	1000	0.595635	394.0332 	 346 	 183 	 247.0003 	 2.465194 	 0.006255983 	 0.0008513793 	 0 
